provinceName,countryName,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
澳大利亚,澳大利亚,5795,0,119,39,2020-04-07 08:20:57.341
爱尔兰,爱尔兰,5111,0,0,158,2020-04-07 08:20:57.341
捷克,捷克,4735,0,121,78,2020-04-07 08:20:57.341
波兰,波兰,4413,0,162,107,2020-04-07 08:20:57.341
智利,智利,4471,0,598,34,2020-04-07 08:20:57.341
丹麦,丹麦,4681,0,894,187,2020-04-07 08:20:57.341
日本,日本,4083,0,404,97,2020-04-07 08:20:57.341
罗马尼亚,罗马尼亚,4057,0,374,157,2020-04-07 08:20:57.341
韩国,韩国,10284,0,6598,186,2020-04-07 08:20:57.341
印度,印度,4281,0,319,111,2020-04-07 08:20:57.341
菲律宾,菲律宾,3660,0,73,163,2020-04-07 08:20:57.341
巴基斯坦,巴基斯坦,3658,0,257,52,2020-04-07 08:20:57.341
卢森堡,卢森堡,2804,0,241,36,2020-04-07 08:20:57.341
马来西亚,马来西亚,3793,0,1241,62,2020-04-07 08:20:57.341
中国,中国,83059,0,77375,3340,2020-04-07 08:20:57.341
印度尼西亚,印度尼西亚,2491,0,64,209,2020-04-07 08:20:57.341
塞尔维亚,塞尔维亚,2200,0,0,58,2020-04-07 08:20:57.341
芬兰,芬兰,2176,0,10,28,2020-04-07 08:20:57.341
墨西哥,墨西哥,2143,0,1,94,2020-04-07 08:20:57.341
阿联酋,阿联酋,2076,0,167,11,2020-04-07 08:20:57.341
沙特阿拉伯,沙特阿拉伯,2605,0,551,38,2020-04-07 08:20:57.341
卡塔尔,卡塔尔,1832,0,131,4,2020-04-07 08:20:57.341
巴拿马,巴拿马,1801,0,4,46,2020-04-07 08:20:57.341
希腊,希腊,1735,0,19,73,2020-04-07 08:20:57.341
南非,南非,1686,0,45,11,2020-04-07 08:20:57.341
厄瓜多尔,厄瓜多尔,3646,0,0,180,2020-04-07 08:20:57.341
哥伦比亚,哥伦比亚,1579,0,85,46,2020-04-07 08:20:57.341
多米尼加,多米尼加,1488,0,0,68,2020-04-07 08:20:57.341
秘鲁,秘鲁,2281,0,914,83,2020-04-07 08:20:57.341
阿根廷,阿根廷,1554,0,240,46,2020-04-07 08:20:57.341
泰国,泰国,2220,0,793,26,2020-04-07 08:20:57.341
乌克兰,乌克兰,1319,0,28,38,2020-04-07 08:20:57.341
冰岛,冰岛,1562,0,428,4,2020-04-07 08:20:57.341
克罗地亚,克罗地亚,1222,0,130,15,2020-04-07 08:20:57.341
阿尔及利亚,阿尔及利亚,1251,0,62,130,2020-04-07 08:20:57.341
斯洛文尼亚,斯洛文尼亚,1021,0,0,30,2020-04-07 08:20:57.341
埃及,埃及,1322,0,259,85,2020-04-07 08:20:57.341
爱沙尼亚,爱沙尼亚,1108,0,48,15,2020-04-07 08:20:57.341
摩洛哥,摩洛哥,1120,0,81,80,2020-04-07 08:20:57.341
摩尔多瓦,摩尔多瓦,965,0,30,17,2020-04-07 08:20:57.341
新西兰,新西兰,911,4,50,1,2020-04-07 08:20:57.341
立陶宛,立陶宛,843,0,1,14,2020-04-07 08:20:57.341
亚美尼亚,亚美尼亚,833,0,62,8,2020-04-07 08:20:57.341
匈牙利,匈牙利,744,0,67,38,2020-04-07 08:20:57.341
白俄罗斯,白俄罗斯,700,0,53,13,2020-04-07 08:20:57.341
喀麦隆,喀麦隆,658,0,17,9,2020-04-07 08:20:57.341
波黑,波黑,674,0,47,29,2020-04-07 08:20:57.341
伊拉克,伊拉克,1031,0,344,64,2020-04-07 08:20:57.341
阿塞拜疆,阿塞拜疆,641,0,44,7,2020-04-07 08:20:57.341
突尼斯,突尼斯,596,0,0,22,2020-04-07 08:20:57.341
科威特,科威特,665,0,103,6,2020-04-07 08:20:57.341
拉脱维亚,拉脱维亚,542,0,0,1,2020-04-07 08:20:57.341
新加坡,新加坡,1375,0,344,6,2020-04-07 08:20:57.341
保加利亚,保加利亚,549,0,3,20,2020-04-07 08:20:57.341
斯洛伐克,斯洛伐克,534,0,8,1,2020-04-07 08:20:57.341
哈萨克斯坦,哈萨克斯坦,629,0,45,6,2020-04-07 08:20:57.341
北马其顿,北马其顿,570,0,30,21,2020-04-07 08:20:57.341
安道尔,安道尔,526,0,31,21,2020-04-07 08:20:57.341
黎巴嫩,黎巴嫩,541,0,55,19,2020-04-07 08:20:57.341
塞浦路斯,塞浦路斯,465,0,0,14,2020-04-07 08:20:57.341
波多黎各,波多黎各,452,0,0,18,2020-04-07 08:20:57.341
哥斯达黎加,哥斯达黎加,435,0,0,2,2020-04-07 08:20:57.341
阿富汗,阿富汗,367,0,0,7,2020-04-07 08:20:57.341
留尼旺,留尼旺,344,0,0,0,2020-04-07 08:20:57.341
乌兹别克斯坦,乌兹别克斯坦,390,0,30,2,2020-04-07 08:20:57.341
巴林,巴林,700,0,427,4,2020-04-07 08:20:57.341
乌拉圭,乌拉圭,400,0,68,5,2020-04-07 08:20:57.341
阿曼,阿曼,331,0,61,2,2020-04-07 08:20:57.341
科特迪瓦,科特迪瓦,323,0,41,3,2020-04-07 08:20:57.341
马耳他,马耳他,241,0,0,0,2020-04-07 08:20:57.341
洪都拉斯,洪都拉斯,268,0,0,22,2020-04-07 08:20:57.341
阿尔巴尼亚,阿尔巴尼亚,377,0,116,22,2020-04-07 08:20:57.341
布基纳法索,布基纳法索,364,0,108,18,2020-04-07 08:20:57.341
古巴,古巴,320,0,0,8,2020-04-07 08:20:57.341
约旦,约旦,349,0,110,5,2020-04-07 08:20:57.341
毛里求斯,毛里求斯,244,0,4,7,2020-04-07 08:20:57.341
圣马力诺,圣马力诺,266,0,2,32,2020-04-07 08:20:57.341
巴勒斯坦,巴勒斯坦,253,0,21,1,2020-04-07 08:20:57.341
加纳,加纳,214,0,3,5,2020-04-07 08:20:57.341
尼日利亚,尼日利亚,238,0,35,5,2020-04-07 08:20:57.341
吉尔吉斯斯坦,吉尔吉斯斯坦,216,0,16,4,2020-04-07 08:20:57.341
黑山,黑山,233,0,0,2,2020-04-07 08:20:57.341
尼日尔,尼日尔,253,0,26,10,2020-04-07 08:20:57.341
法罗群岛,法罗群岛,181,0,0,0,2020-04-07 08:20:57.341
根西岛,根西岛,154,0,0,3,2020-04-07 08:20:57.341
泽西岛,泽西岛,155,0,0,3,2020-04-07 08:20:57.341
越南,越南,245,0,95,0,2020-04-07 08:20:57.341
格鲁吉亚,格鲁吉亚,188,0,36,2,2020-04-07 08:20:57.341
肯尼亚,肯尼亚,158,0,4,6,2020-04-07 08:20:57.341
玻利维亚,玻利维亚,157,0,0,10,2020-04-07 08:20:57.341
马约特,马约特,147,0,0,2,2020-04-07 08:20:57.341
斯里兰卡,斯里兰卡,176,0,29,5,2020-04-07 08:20:57.341
刚果（金）,刚果（金）,161,0,3,18,2020-04-07 08:20:57.341
塞内加尔,塞内加尔,226,0,92,2,2020-04-07 08:20:57.341
钻石公主号邮轮,钻石公主号邮轮,712,0,574,11,2020-04-07 08:20:57.341
瓜德罗普岛,瓜德罗普岛,134,0,0,7,2020-04-07 08:20:57.341
马提尼克,马提尼克,145,0,0,3,2020-04-07 08:20:57.341
马恩岛,马恩岛,127,0,0,1,2020-04-07 08:20:57.341
几内亚,几内亚,128,0,5,0,2020-04-07 08:20:57.341
关岛,关岛,112,0,0,4,2020-04-07 08:20:57.341
直布罗陀,直布罗陀,103,0,0,1,2020-04-07 08:20:57.341
卢旺达,卢旺达,105,0,4,0,2020-04-07 08:20:57.341
巴拉圭,巴拉圭,104,0,1,3,2020-04-07 08:20:57.341
特立尼达和多巴哥,特立尼达和多巴哥,103,0,0,6,2020-04-07 08:20:57.341
吉布提,吉布提,90,0,9,0,2020-04-07 08:20:57.341
马达加斯加,马达加斯加,82,0,2,0,2020-04-07 08:20:57.341
孟加拉国,孟加拉国,123,0,33,12,2020-04-07 08:20:57.341
列支敦士登,列支敦士登,78,0,0,1,2020-04-07 08:20:57.341
文莱,文莱,135,0,65,1,2020-04-07 08:20:57.341
摩纳哥,摩纳哥,73,0,3,1,2020-04-07 08:20:57.341
法属圭亚那,法属圭亚那,66,0,0,0,2020-04-07 08:20:57.341
柬埔寨,柬埔寨,114,0,50,0,2020-04-07 08:20:57.341
阿鲁巴,阿鲁巴,64,0,0,0,2020-04-07 08:20:57.341
萨尔瓦多,萨尔瓦多,62,0,0,3,2020-04-07 08:20:57.341
委内瑞拉,委内瑞拉,144,0,0,3,2020-04-07 08:20:57.341
危地马拉,危地马拉,61,0,0,2,2020-04-07 08:20:57.341
牙买加,牙买加,55,0,0,3,2020-04-07 08:20:57.341
乌干达,乌干达,52,0,0,0,2020-04-07 08:20:57.341
巴巴多斯,巴巴多斯,51,0,0,0,2020-04-07 08:20:57.341
刚果（布）,刚果（布）,49,0,2,5,2020-04-07 08:20:57.341
美属维尔京群岛,美属维尔京群岛,42,0,0,0,2020-04-07 08:20:57.341
马里,马里,47,0,1,5,2020-04-07 08:20:57.341
法属波利尼西亚,法属波利尼西亚,41,0,0,0,2020-04-07 08:20:57.341
埃塞俄比亚,埃塞俄比亚,44,0,4,2,2020-04-07 08:20:57.341
百慕大,百慕大,37,0,0,0,2020-04-07 08:20:57.341
开曼群岛,开曼群岛,35,0,0,1,2020-04-07 08:20:57.341
赞比亚共和国,赞比亚共和国,39,0,5,1,2020-04-07 08:20:57.341
加蓬,加蓬,30,0,1,1,2020-04-07 08:20:57.341
多哥,多哥,52,0,22,3,2020-04-07 08:20:57.341
圣马丁岛,圣马丁岛,29,0,0,2,2020-04-07 08:20:57.341
圭亚那,圭亚那,29,0,0,4,2020-04-07 08:20:57.341
巴哈马,巴哈马,28,0,0,4,2020-04-07 08:20:57.341
荷属圣马丁,荷属圣马丁,23,0,0,2,2020-04-07 08:20:57.341
厄立特里亚,厄立特里亚,31,0,0,0,2020-04-07 08:20:57.341
海地,海地,21,0,0,0,2020-04-07 08:20:57.341
坦桑尼亚,坦桑尼亚,24,0,3,1,2020-04-07 08:20:57.341
几内亚比绍,几内亚比绍,33,0,0,0,2020-04-07 08:20:57.341
缅甸,缅甸,22,0,1,1,2020-04-07 08:20:57.341
利比亚,利比亚,19,0,0,1,2020-04-07 08:20:57.341
新喀里多尼亚,新喀里多尼亚,18,0,0,0,2020-04-07 08:20:57.341
贝宁,贝宁,22,0,5,1,2020-04-07 08:20:57.341
赤道几内亚,赤道几内亚,16,0,1,0,2020-04-07 08:20:57.341
叙利亚,叙利亚,19,0,2,3,2020-04-07 08:20:57.341
圣卢西亚,圣卢西亚,14,0,0,0,2020-04-07 08:20:57.341
纳米比亚,纳米比亚,16,0,3,0,2020-04-07 08:20:57.341
蒙古,蒙古,15,0,2,0,2020-04-07 08:20:57.341
斐济,斐济,12,0,0,0,2020-04-07 08:20:57.341
格林那达,格林那达,12,0,0,0,2020-04-07 08:20:57.341
老挝,老挝,12,0,0,0,2020-04-07 08:20:57.341
格陵兰,格陵兰,11,0,0,0,2020-04-07 08:20:57.341
库拉索岛,库拉索岛,11,0,0,1,2020-04-07 08:20:57.341
塞舌尔,塞舌尔,10,0,0,0,2020-04-07 08:20:57.341
莫桑比克,莫桑比克,10,0,0,0,2020-04-07 08:20:57.341
苏里南,苏里南,10,0,0,1,2020-04-07 08:20:57.341
津巴布韦,津巴布韦,10,0,0,1,2020-04-07 08:20:57.341
中非共和国,中非共和国,9,0,0,0,2020-04-07 08:20:57.341
乍得,乍得,9,0,0,0,2020-04-07 08:20:57.341
圣其茨和尼维斯,圣其茨和尼维斯,9,0,0,0,2020-04-07 08:20:57.341
利比里亚,利比里亚,14,0,3,3,2020-04-07 08:20:57.341
苏丹,苏丹,12,0,2,2,2020-04-07 08:20:57.341
尼泊尔,尼泊尔,9,0,1,0,2020-04-07 08:20:57.341
斯威士兰,斯威士兰,10,0,3,0,2020-04-07 08:20:57.341
北马里亚纳群岛联邦,北马里亚纳群岛联邦,8,0,0,1,2020-04-07 08:20:57.341
安哥拉,安哥拉,16,0,2,2,2020-04-07 08:20:57.341
梵蒂冈,梵蒂冈,7,0,0,0,2020-04-07 08:20:57.341
马尔代夫,马尔代夫,19,0,13,0,2020-04-07 08:20:57.341
圣巴泰勒米岛,圣巴泰勒米岛,6,0,0,0,2020-04-07 08:20:57.341
索马里,索马里,7,0,1,0,2020-04-07 08:20:57.341
蒙特塞拉特,蒙特塞拉特,6,0,0,0,2020-04-07 08:20:57.341
佛得角,佛得角,7,0,1,1,2020-04-07 08:20:57.341
塞拉利昂,塞拉利昂,6,0,0,0,2020-04-07 08:20:57.341
伯利兹,伯利兹,5,0,0,0,2020-04-07 08:20:57.341
不丹,不丹,5,0,0,0,2020-04-07 08:20:57.341
特克斯和凯科斯群岛,特克斯和凯科斯群岛,5,0,0,1,2020-04-07 08:20:57.341
马拉维,马拉维,5,0,0,0,2020-04-07 08:20:57.341
博茨瓦纳,博茨瓦纳,4,0,0,1,2020-04-07 08:20:57.341
毛里塔尼亚,毛里塔尼亚,6,0,2,1,2020-04-07 08:20:57.341
安圭拉,安圭拉,3,0,0,0,2020-04-07 08:20:57.341
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,3,0,0,0,2020-04-07 08:20:57.341
英属维尔京群岛,英属维尔京群岛,3,0,0,0,2020-04-07 08:20:57.341
布隆迪共和国,布隆迪共和国,3,0,0,0,2020-04-07 08:20:57.341
圣多美和普林西比,圣多美和普林西比,4,0,0,0,2020-04-07 08:20:57.341
荷兰加勒比地区,荷兰加勒比地区,2,0,0,0,2020-04-07 08:20:57.341
福克兰群岛,福克兰群岛,2,0,0,0,2020-04-07 08:20:57.341
尼加拉瓜,尼加拉瓜,5,0,0,1,2020-04-07 08:20:57.341
南苏丹,南苏丹,1,0,0,0,2020-04-07 08:20:57.341
葡萄牙,葡萄牙,11730,0,140,311,2020-04-07 07:54:39.278
美国,美国,362759,0,17582,10689,2020-04-07 07:54:39.278
以色列,以色列,8904,0,670,57,2020-04-07 07:54:39.278
澳大利亚,澳大利亚,5795,0,119,39,2020-04-07 07:54:39.278
波兰,波兰,4413,0,162,107,2020-04-07 07:54:39.278
印度,印度,4281,0,319,111,2020-04-07 07:54:39.278
日本,日本,4083,0,404,97,2020-04-07 07:54:39.278
厄瓜多尔,厄瓜多尔,3646,0,0,180,2020-04-07 07:54:39.278
巴基斯坦,巴基斯坦,3658,0,257,52,2020-04-07 07:54:39.278
卢森堡,卢森堡,2804,0,241,36,2020-04-07 07:54:39.278
墨西哥,墨西哥,2143,0,1,94,2020-04-07 07:54:39.278
沙特阿拉伯,沙特阿拉伯,2523,0,551,38,2020-04-07 07:54:39.278
巴拿马,巴拿马,1801,0,4,46,2020-04-07 07:54:39.278
哥伦比亚,哥伦比亚,1579,0,85,46,2020-04-07 07:54:39.278
乌克兰,乌克兰,1319,0,28,38,2020-04-07 07:54:39.278
斯洛文尼亚,斯洛文尼亚,1021,0,0,28,2020-04-07 07:54:39.278
摩尔多瓦,摩尔多瓦,965,0,30,17,2020-04-07 07:54:39.278
匈牙利,匈牙利,744,0,67,38,2020-04-07 07:54:39.278
古巴,古巴,320,0,0,8,2020-04-07 07:54:39.278
巴林,巴林,700,0,427,4,2020-04-07 07:54:39.278
阿曼,阿曼,331,0,61,2,2020-04-07 07:54:39.278
布基纳法索,布基纳法索,364,0,108,18,2020-04-07 07:54:39.278
毛里求斯,毛里求斯,244,0,4,7,2020-04-07 07:54:39.278
尼日尔,尼日尔,253,0,26,10,2020-04-07 07:54:39.278
加纳,加纳,214,0,3,5,2020-04-07 07:54:39.278
尼日利亚,尼日利亚,238,0,35,5,2020-04-07 07:54:39.278
斯里兰卡,斯里兰卡,176,0,29,5,2020-04-07 07:54:39.278
塞尔维亚,塞尔维亚,2200,0,0,58,2020-04-07 07:54:39.278
巴拉圭,巴拉圭,104,0,1,3,2020-04-07 07:54:39.278
利比亚,利比亚,19,0,0,1,2020-04-07 07:54:39.278
美国,美国,337971,0,17582,9654,2020-04-07 07:40:29.526
意大利,意大利,132547,0,22837,16523,2020-04-07 07:40:29.526
德国,德国,95391,0,8481,1434,2020-04-07 07:40:29.526
西班牙,西班牙,135032,0,38080,13055,2020-04-07 07:40:29.526
法国,法国,74390,0,16183,8078,2020-04-07 07:40:29.526
英国,英国,51608,0,135,5373,2020-04-07 07:40:29.526
伊朗,伊朗,60500,0,24236,3739,2020-04-07 07:40:29.526
土耳其,土耳其,30217,0,1042,574,2020-04-07 07:40:29.526
加拿大,加拿大,16458,0,2770,280,2020-04-07 07:40:29.526
瑞士,瑞士,21190,0,7298,734,2020-04-07 07:40:29.526
葡萄牙,葡萄牙,11730,0,140,311,2020-04-07 07:40:29.526
巴西,巴西,11130,0,0,486,2020-04-07 07:40:29.526
奥地利,奥地利,11983,0,2507,204,2020-04-07 07:40:29.526
以色列,以色列,8904,0,585,51,2020-04-07 07:40:29.526
荷兰,荷兰,18803,0,2954,1766,2020-04-07 07:40:29.526
瑞典,瑞典,7206,0,17,401,2020-04-07 07:40:29.526
比利时,比利时,20814,0,2872,1632,2020-04-07 07:40:29.526
俄罗斯,俄罗斯,6343,0,406,47,2020-04-07 07:40:29.526
挪威,挪威,5762,0,0,70,2020-04-07 07:40:29.526
澳大利亚,澳大利亚,5795,0,119,39,2020-04-07 07:40:29.526
爱尔兰,爱尔兰,5111,0,0,158,2020-04-07 07:40:29.526
捷克,捷克,4587,0,96,67,2020-04-07 07:40:29.526
波兰,波兰,4413,0,134,94,2020-04-07 07:40:29.526
印度,印度,4281,0,319,111,2020-04-07 07:40:29.526
智利,智利,4471,0,598,34,2020-04-07 07:40:29.526
丹麦,丹麦,4681,0,894,179,2020-04-07 07:40:29.526
罗马尼亚,罗马尼亚,4057,0,374,157,2020-04-07 07:40:29.526
韩国,韩国,10284,0,6598,186,2020-04-07 07:40:29.526
厄瓜多尔,厄瓜多尔,3646,0,0,180,2020-04-07 07:40:29.526
菲律宾,菲律宾,3660,0,73,163,2020-04-07 07:40:29.526
巴基斯坦,巴基斯坦,3658,0,257,52,2020-04-07 07:40:29.526
卢森堡,卢森堡,2804,0,241,36,2020-04-07 07:40:29.526
马来西亚,马来西亚,3793,0,1241,62,2020-04-07 07:40:29.526
中国,中国,83039,0,77367,3340,2020-04-07 07:40:29.526
印度尼西亚,印度尼西亚,2491,0,64,209,2020-04-07 07:40:29.526
塞尔维亚,塞尔维亚,2200,0,0,58,2020-04-07 07:40:29.526
日本,日本,4083,0,404,97,2020-04-07 07:40:29.526
墨西哥,墨西哥,2143,0,1,94,2020-04-07 07:40:29.526
沙特阿拉伯,沙特阿拉伯,2523,0,551,38,2020-04-07 07:40:29.526
阿联酋,阿联酋,2076,0,167,11,2020-04-07 07:40:29.526
巴拿马,巴拿马,1801,0,4,46,2020-04-07 07:40:29.526
卡塔尔,卡塔尔,1832,0,131,4,2020-04-07 07:40:29.526
希腊,希腊,1735,0,19,73,2020-04-07 07:40:29.526
芬兰,芬兰,2176,0,10,28,2020-04-07 07:40:29.526
南非,南非,1686,0,45,11,2020-04-07 07:40:29.526
哥伦比亚,哥伦比亚,1579,0,85,35,2020-04-07 07:40:29.526
多米尼加,多米尼加,1488,0,0,68,2020-04-07 07:40:29.526
泰国,泰国,2220,0,793,26,2020-04-07 07:40:29.526
秘鲁,秘鲁,2281,0,914,83,2020-04-07 07:40:29.526
阿根廷,阿根廷,1554,0,240,46,2020-04-07 07:40:29.526
乌克兰,乌克兰,1319,0,28,38,2020-04-07 07:40:29.526
冰岛,冰岛,1562,0,428,4,2020-04-07 07:40:29.526
克罗地亚,克罗地亚,1222,0,119,15,2020-04-07 07:40:29.526
阿尔及利亚,阿尔及利亚,1251,0,62,130,2020-04-07 07:40:29.526
爱沙尼亚,爱沙尼亚,1108,0,48,15,2020-04-07 07:40:29.526
埃及,埃及,1322,0,247,78,2020-04-07 07:40:29.526
新加坡,新加坡,1375,0,344,6,2020-04-07 07:40:29.526
新西兰,新西兰,911,4,50,1,2020-04-07 07:40:29.526
摩尔多瓦,摩尔多瓦,965,0,30,17,2020-04-07 07:40:29.526
立陶宛,立陶宛,843,0,1,14,2020-04-07 07:40:29.526
亚美尼亚,亚美尼亚,833,0,62,8,2020-04-07 07:40:29.526
斯洛文尼亚,斯洛文尼亚,1021,0,0,28,2020-04-07 07:40:29.526
白俄罗斯,白俄罗斯,700,0,53,13,2020-04-07 07:40:29.526
摩洛哥,摩洛哥,1120,0,76,71,2020-04-07 07:40:29.526
伊拉克,伊拉克,1031,0,344,64,2020-04-07 07:40:29.526
喀麦隆,喀麦隆,658,0,17,9,2020-04-07 07:40:29.526
波黑,波黑,662,0,30,21,2020-04-07 07:40:29.526
匈牙利,匈牙利,744,0,67,38,2020-04-07 07:40:29.526
哈萨克斯坦,哈萨克斯坦,629,0,45,6,2020-04-07 07:40:29.526
阿塞拜疆,阿塞拜疆,641,0,44,7,2020-04-07 07:40:29.526
北马其顿,北马其顿,570,0,23,18,2020-04-07 07:40:29.526
保加利亚,保加利亚,549,0,3,20,2020-04-07 07:40:29.526
科威特,科威特,665,0,103,6,2020-04-07 07:40:29.526
斯洛伐克,斯洛伐克,534,0,8,1,2020-04-07 07:40:29.526
安道尔,安道尔,526,0,31,21,2020-04-07 07:40:29.526
黎巴嫩,黎巴嫩,541,0,55,19,2020-04-07 07:40:29.526
突尼斯,突尼斯,596,0,0,22,2020-04-07 07:40:29.526
塞浦路斯,塞浦路斯,465,0,0,14,2020-04-07 07:40:29.526
波多黎各,波多黎各,452,0,0,18,2020-04-07 07:40:29.526
拉脱维亚,拉脱维亚,542,0,0,1,2020-04-07 07:40:29.526
哥斯达黎加,哥斯达黎加,435,0,0,2,2020-04-07 07:40:29.526
阿富汗,阿富汗,367,0,0,7,2020-04-07 07:40:29.526
留尼旺,留尼旺,344,0,0,0,2020-04-07 07:40:29.526
乌拉圭,乌拉圭,400,0,68,5,2020-04-07 07:40:29.526
古巴,古巴,320,0,0,8,2020-04-07 07:40:29.526
阿尔巴尼亚,阿尔巴尼亚,377,0,10,21,2020-04-07 07:40:29.526
巴林,巴林,700,0,427,4,2020-04-07 07:40:29.526
阿曼,阿曼,331,0,61,2,2020-04-07 07:40:29.526
乌兹别克斯坦,乌兹别克斯坦,390,0,30,2,2020-04-07 07:40:29.526
科特迪瓦,科特迪瓦,323,0,37,3,2020-04-07 07:40:29.526
马耳他,马耳他,241,0,0,0,2020-04-07 07:40:29.526
毛里求斯,毛里求斯,244,0,4,7,2020-04-07 07:40:29.526
约旦,约旦,349,0,110,5,2020-04-07 07:40:29.526
圣马力诺,圣马力诺,266,0,2,32,2020-04-07 07:40:29.526
洪都拉斯,洪都拉斯,268,0,0,22,2020-04-07 07:40:29.526
黑山,黑山,233,0,0,2,2020-04-07 07:40:29.526
尼日尔,尼日尔,253,0,13,10,2020-04-07 07:40:29.526
巴勒斯坦,巴勒斯坦,246,0,21,1,2020-04-07 07:40:29.526
加纳,加纳,214,0,3,5,2020-04-07 07:40:29.526
布基纳法索,布基纳法索,364,0,90,17,2020-04-07 07:40:29.526
泽西岛,泽西岛,155,0,0,3,2020-04-07 07:40:29.526
根西岛,根西岛,154,0,0,3,2020-04-07 07:40:29.526
越南,越南,245,0,95,0,2020-04-07 07:40:29.526
法罗群岛,法罗群岛,181,0,0,0,2020-04-07 07:40:29.526
格鲁吉亚,格鲁吉亚,188,0,36,2,2020-04-07 07:40:29.526
肯尼亚,肯尼亚,158,0,4,6,2020-04-07 07:40:29.526
玻利维亚,玻利维亚,157,0,0,10,2020-04-07 07:40:29.526
马约特,马约特,147,0,0,2,2020-04-07 07:40:29.526
斯里兰卡,斯里兰卡,176,0,29,5,2020-04-07 07:40:29.526
尼日利亚,尼日利亚,238,0,33,5,2020-04-07 07:40:29.526
吉尔吉斯斯坦,吉尔吉斯斯坦,216,0,16,4,2020-04-07 07:40:29.526
马提尼克,马提尼克,145,0,0,3,2020-04-07 07:40:29.526
钻石公主号邮轮,钻石公主号邮轮,712,0,574,11,2020-04-07 07:40:29.526
委内瑞拉,委内瑞拉,144,0,0,3,2020-04-07 07:40:29.526
瓜德罗普岛,瓜德罗普岛,134,0,0,7,2020-04-07 07:40:29.526
马恩岛,马恩岛,127,0,0,1,2020-04-07 07:40:29.526
塞内加尔,塞内加尔,226,0,92,2,2020-04-07 07:40:29.526
几内亚,几内亚,128,0,5,0,2020-04-07 07:40:29.526
关岛,关岛,112,0,0,4,2020-04-07 07:40:29.526
直布罗陀,直布罗陀,103,0,0,1,2020-04-07 07:40:29.526
卢旺达,卢旺达,105,0,4,0,2020-04-07 07:40:29.526
刚果（金）,刚果（金）,161,0,3,18,2020-04-07 07:40:29.526
巴拉圭,巴拉圭,104,0,1,3,2020-04-07 07:40:29.526
列支敦士登,列支敦士登,78,0,0,1,2020-04-07 07:40:29.526
马达加斯加,马达加斯加,77,0,2,0,2020-04-07 07:40:29.526
孟加拉国,孟加拉国,123,0,33,12,2020-04-07 07:40:29.526
特立尼达和多巴哥,特立尼达和多巴哥,103,0,0,6,2020-04-07 07:40:29.526
文莱,文莱,135,0,65,1,2020-04-07 07:40:29.526
摩纳哥,摩纳哥,73,0,3,1,2020-04-07 07:40:29.526
法属圭亚那,法属圭亚那,66,0,0,0,2020-04-07 07:40:29.526
柬埔寨,柬埔寨,114,0,50,0,2020-04-07 07:40:29.526
吉布提,吉布提,90,0,9,0,2020-04-07 07:40:29.526
阿鲁巴,阿鲁巴,64,0,0,0,2020-04-07 07:40:29.526
萨尔瓦多,萨尔瓦多,62,0,0,3,2020-04-07 07:40:29.526
危地马拉,危地马拉,61,0,0,2,2020-04-07 07:40:29.526
刚果（布）,刚果（布）,49,0,2,5,2020-04-07 07:40:29.526
牙买加,牙买加,55,0,0,3,2020-04-07 07:40:29.526
巴巴多斯,巴巴多斯,51,0,0,0,2020-04-07 07:40:29.526
美属维尔京群岛,美属维尔京群岛,42,0,0,0,2020-04-07 07:40:29.526
马里,马里,47,0,1,5,2020-04-07 07:40:29.526
法属波利尼西亚,法属波利尼西亚,41,0,0,0,2020-04-07 07:40:29.526
埃塞俄比亚,埃塞俄比亚,44,0,4,2,2020-04-07 07:40:29.526
百慕大,百慕大,37,0,0,0,2020-04-07 07:40:29.526
乌干达,乌干达,52,0,0,0,2020-04-07 07:40:29.526
开曼群岛,开曼群岛,35,0,0,1,2020-04-07 07:40:29.526
赞比亚共和国,赞比亚共和国,39,0,5,1,2020-04-07 07:40:29.526
几内亚比绍,几内亚比绍,33,0,0,0,2020-04-07 07:40:29.526
多哥,多哥,52,0,22,3,2020-04-07 07:40:29.526
圣马丁岛,圣马丁岛,29,0,0,2,2020-04-07 07:40:29.526
巴哈马,巴哈马,28,0,0,4,2020-04-07 07:40:29.526
加蓬,加蓬,30,0,1,1,2020-04-07 07:40:29.526
海地,海地,21,0,0,0,2020-04-07 07:40:29.526
圭亚那,圭亚那,24,0,0,4,2020-04-07 07:40:29.526
坦桑尼亚,坦桑尼亚,24,0,3,1,2020-04-07 07:40:29.526
缅甸,缅甸,22,0,1,1,2020-04-07 07:40:29.526
厄立特里亚,厄立特里亚,31,0,0,0,2020-04-07 07:40:29.526
贝宁,贝宁,22,0,5,0,2020-04-07 07:40:29.526
利比亚,利比亚,18,0,0,1,2020-04-07 07:40:29.526
叙利亚,叙利亚,19,0,2,3,2020-04-07 07:40:29.526
蒙古,蒙古,15,0,2,0,2020-04-07 07:40:29.526
安哥拉,安哥拉,16,0,2,2,2020-04-07 07:40:29.526
斐济,斐济,12,0,0,0,2020-04-07 07:40:29.526
圣卢西亚,圣卢西亚,14,0,0,0,2020-04-07 07:40:29.526
格林那达,格林那达,12,0,0,0,2020-04-07 07:40:29.526
老挝,老挝,12,0,0,0,2020-04-07 07:40:29.526
格陵兰,格陵兰,11,0,0,0,2020-04-07 07:40:29.526
