provinceName,countryName,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
阿根廷,阿根廷,34,0,1,2,2020-03-15 07:22:39.465
保加利亚,保加利亚,30,0,0,0,2020-03-15 07:22:39.465
巴基斯坦,巴基斯坦,29,0,1,0,2020-03-15 07:22:39.465
秘鲁,秘鲁,28,0,0,0,2020-03-15 07:22:39.465
阿尔及利亚,阿尔及利亚,37,0,10,2,2020-03-15 07:22:39.465
墨西哥,墨西哥,26,0,1,0,2020-03-15 07:22:39.465
格鲁吉亚,格鲁吉亚,25,0,0,0,2020-03-15 07:22:39.465
南非,南非,24,0,0,0,2020-03-15 07:22:39.465
厄瓜多尔,厄瓜多尔,23,0,0,1,2020-03-15 07:22:39.465
哥斯达黎加,哥斯达黎加,22,0,0,0,2020-03-15 07:22:39.465
塞浦路斯,塞浦路斯,21,0,0,0,2020-03-15 07:22:39.465
塞内加尔,塞内加尔,21,0,2,0,2020-03-15 07:22:39.465
拉脱维亚,拉脱维亚,18,0,0,0,2020-03-15 07:22:39.465
匈牙利,匈牙利,19,0,1,0,2020-03-15 07:22:39.465
阿塞拜疆,阿塞拜疆,19,0,3,1,2020-03-15 07:22:39.465
北马其顿,北马其顿,13,0,0,0,2020-03-15 07:22:39.465
亚美尼亚,亚美尼亚,13,0,0,0,2020-03-15 07:22:39.465
突尼斯,突尼斯,13,0,0,0,2020-03-15 07:22:39.465
波黑,波黑,13,0,0,0,2020-03-15 07:22:39.465
哥伦比亚,哥伦比亚,13,0,0,0,2020-03-15 07:22:39.465
阿曼,阿曼,20,0,9,0,2020-03-15 07:22:39.465
阿富汗,阿富汗,10,0,0,0,2020-03-15 07:22:39.465
白俄罗斯,白俄罗斯,12,0,2,0,2020-03-15 07:22:39.465
马尔代夫,马尔代夫,10,0,0,0,2020-03-15 07:22:39.465
摩尔多瓦,摩尔多瓦,8,0,0,0,2020-03-15 07:22:39.465
斯里兰卡,斯里兰卡,8,0,1,0,2020-03-15 07:22:39.465
卢森堡,卢森堡,7,0,0,0,2020-03-15 07:22:39.465
立陶宛,立陶宛,6,0,0,0,2020-03-15 07:22:39.465
新西兰,新西兰,6,0,0,0,2020-03-15 07:22:39.465
巴拉圭,巴拉圭,6,0,0,0,2020-03-15 07:22:39.465
马耳他,马耳他,6,0,0,0,2020-03-15 07:22:39.465
哈萨克斯坦,哈萨克斯坦,6,0,0,0,2020-03-15 07:22:39.465
摩洛哥,摩洛哥,7,0,0,2,2020-03-15 07:22:39.465
土耳其,土耳其,5,0,0,0,2020-03-15 07:22:39.465
法属圭亚那,法属圭亚那,5,0,0,0,2020-03-15 07:22:39.465
柬埔寨,柬埔寨,5,0,1,0,2020-03-15 07:22:39.465
古巴,古巴,4,0,0,0,2020-03-15 07:22:39.465
乌拉圭,乌拉圭,4,0,0,0,2020-03-15 07:22:39.465
乌克兰,乌克兰,3,0,0,0,2020-03-15 07:22:39.465
喀麦隆,喀麦隆,3,0,0,0,2020-03-15 07:22:39.465
马提尼克,马提尼克,3,0,0,0,2020-03-15 07:22:39.465
留尼汪,留尼汪,3,0,0,0,2020-03-15 07:22:39.465
摩纳哥,摩纳哥,2,0,0,0,2020-03-15 07:22:39.465
刚果（金）,刚果（金）,2,0,0,0,2020-03-15 07:22:39.465
玻利维亚,玻利维亚,2,0,0,0,2020-03-15 07:22:39.465
洪都拉斯,洪都拉斯,2,0,0,0,2020-03-15 07:22:39.465
加纳,加纳,2,0,0,0,2020-03-15 07:22:39.465
圣马丁岛,圣马丁岛,2,0,0,0,2020-03-15 07:22:39.465
法罗群岛,法罗群岛,2,0,0,0,2020-03-15 07:22:39.465
委内瑞拉,委内瑞拉,2,0,0,0,2020-03-15 07:22:39.465
泽西岛,泽西岛,2,0,0,0,2020-03-15 07:22:39.465
纳米比亚,纳米比亚,2,0,0,0,2020-03-15 07:22:39.465
安道尔,安道尔,2,0,1,0,2020-03-15 07:22:39.465
牙买加,牙买加,1,0,0,0,2020-03-15 07:22:39.465
科特迪瓦,科特迪瓦,1,0,0,0,2020-03-15 07:22:39.465
特立尼达和多巴哥,特立尼达和多巴哥,1,0,0,0,2020-03-15 07:22:39.465
加蓬,加蓬,1,0,0,0,2020-03-15 07:22:39.465
肯尼亚,肯尼亚,1,0,0,0,2020-03-15 07:22:39.465
圣巴泰勒米,圣巴泰勒米,1,0,0,0,2020-03-15 07:22:39.465
直布罗陀,直布罗陀,1,0,0,0,2020-03-15 07:22:39.465
根西岛,根西岛,1,0,0,0,2020-03-15 07:22:39.465
法属波利尼西亚,法属波利尼西亚,1,0,0,0,2020-03-15 07:22:39.465
埃塞俄比亚,埃塞俄比亚,1,0,0,0,2020-03-15 07:22:39.465
危地马拉,危地马拉,1,0,0,0,2020-03-15 07:22:39.465
苏里南,苏里南,1,0,0,0,2020-03-15 07:22:39.465
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0,0,0,2020-03-15 07:22:39.465
约旦,约旦,1,0,1,0,2020-03-15 07:22:39.465
圭亚那,圭亚那,1,0,0,1,2020-03-15 07:22:39.465
苏丹,苏丹,1,0,0,1,2020-03-15 07:22:39.465
伊朗,伊朗,12729,0,3529,514,2020-03-14 21:32:22.091
西班牙,西班牙,5232,0,189,120,2020-03-14 21:32:22.091
卡塔尔,卡塔尔,338,0,0,0,2020-03-14 21:32:22.091
澳大利亚,澳大利亚,236,0,24,3,2020-03-14 21:32:22.091
马来西亚,马来西亚,238,0,32,0,2020-03-14 21:32:22.091
以色列,以色列,154,0,2,0,2020-03-14 21:32:22.091
罗马尼亚,罗马尼亚,97,0,3,0,2020-03-14 21:32:22.091
文莱,文莱,40,0,0,0,2020-03-14 21:32:22.091
越南,越南,53,0,16,0,2020-03-14 21:32:22.091
阿尔及利亚,阿尔及利亚,37,0,10,2,2020-03-14 21:32:22.091
塞浦路斯,塞浦路斯,21,0,0,0,2020-03-14 21:32:22.091
纳米比亚,纳米比亚,2,0,0,0,2020-03-14 21:32:22.091
瑞士,瑞士,1189,0,3,4,2020-03-14 20:50:04.995
比利时,比利时,689,0,1,3,2020-03-14 20:50:04.995
日本,日本,746,0,135,21,2020-03-14 20:50:04.995
巴林,巴林,211,0,35,0,2020-03-14 20:50:04.995
黎巴嫩,黎巴嫩,93,0,1,3,2020-03-14 20:50:04.995
印度,印度,84,0,3,0,2020-03-14 20:50:04.995
马尔代夫,马尔代夫,10,0,0,0,2020-03-14 20:50:04.995
斯里兰卡,斯里兰卡,8,0,1,0,2020-03-14 20:50:04.995
纳米比亚,纳米比亚,1,0,0,0,2020-03-14 20:50:04.995
香港,中国,140,0,78,4,2020-03-14 20:42:18.951
美国,美国,2084,0,10,41,2020-03-14 20:42:18.951
英国,英国,798,0,8,6,2020-03-14 20:42:18.951
日本,日本,731,0,135,19,2020-03-14 20:42:18.951
加拿大,加拿大,198,0,4,1,2020-03-14 20:42:18.951
马来西亚,马来西亚,197,0,32,0,2020-03-14 20:42:18.951
以色列,以色列,143,0,2,0,2020-03-14 20:42:18.951
捷克,捷克,141,0,0,0,2020-03-14 20:42:18.951
斯洛文尼亚,斯洛文尼亚,141,0,0,0,2020-03-14 20:42:18.951
科威特,科威特,100,0,0,0,2020-03-14 20:42:18.951
印度尼西亚,印度尼西亚,96,0,2,1,2020-03-14 20:42:18.951
菲律宾,菲律宾,98,0,1,6,2020-03-14 20:42:18.951
印度,印度,83,0,3,0,2020-03-14 20:42:18.951
波兰,波兰,68,0,0,0,2020-03-14 20:42:18.951
泰国,泰国,82,0,34,1,2020-03-14 20:42:18.951
俄罗斯,俄罗斯,47,0,3,0,2020-03-14 20:42:18.951
智利,智利,43,0,0,0,2020-03-14 20:42:18.951
塞尔维亚,塞尔维亚,41,0,0,0,2020-03-14 20:42:18.951
克罗地亚,克罗地亚,37,0,0,0,2020-03-14 20:42:18.951
巴拿马,巴拿马,36,0,0,1,2020-03-14 20:42:18.951
越南,越南,49,0,16,0,2020-03-14 20:42:18.951
斯洛伐克,斯洛伐克,32,0,0,0,2020-03-14 20:42:18.951
阿根廷,阿根廷,34,0,1,2,2020-03-14 20:42:18.951
巴基斯坦,巴基斯坦,29,0,1,0,2020-03-14 20:42:18.951
墨西哥,墨西哥,26,0,1,0,2020-03-14 20:42:18.951
阿尔及利亚,阿尔及利亚,27,0,10,2,2020-03-14 20:42:18.951
北马其顿,北马其顿,13,0,0,0,2020-03-14 20:42:18.951
亚美尼亚,亚美尼亚,13,0,0,0,2020-03-14 20:42:18.951
阿富汗,阿富汗,10,0,0,0,2020-03-14 20:42:18.951
新西兰,新西兰,6,0,0,0,2020-03-14 20:42:18.951
巴拉圭,巴拉圭,6,0,0,0,2020-03-14 20:42:18.951
哈萨克斯坦,哈萨克斯坦,6,0,0,0,2020-03-14 20:42:18.951
摩洛哥,摩洛哥,7,0,0,2,2020-03-14 20:42:18.951
法属圭亚那,法属圭亚那,5,0,0,0,2020-03-14 20:42:18.951
乌拉圭,乌拉圭,4,0,0,0,2020-03-14 20:42:18.951
喀麦隆,喀麦隆,3,0,0,0,2020-03-14 20:42:18.951
马提尼克,马提尼克,3,0,0,0,2020-03-14 20:42:18.951
留尼汪,留尼汪,3,0,0,0,2020-03-14 20:42:18.951
圣马丁岛,圣马丁岛,2,0,0,0,2020-03-14 20:42:18.951
法罗群岛,法罗群岛,2,0,0,0,2020-03-14 20:42:18.951
泽西岛,泽西岛,2,0,0,0,2020-03-14 20:42:18.951
圣巴泰勒米,圣巴泰勒米,1,0,0,0,2020-03-14 20:42:18.951
直布罗陀,直布罗陀,1,0,0,0,2020-03-14 20:42:18.951
根西岛,根西岛,1,0,0,0,2020-03-14 20:42:18.951
法属波利尼西亚,法属波利尼西亚,1,0,0,0,2020-03-14 20:42:18.951
苏里南,苏里南,1,0,0,0,2020-03-14 20:42:18.951
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0,0,0,2020-03-14 20:42:18.951
意大利,意大利,17660,0,1439,1266,2020-03-14 19:24:55.661
韩国,韩国,8086,0,510,72,2020-03-14 19:24:55.661
西班牙,西班牙,4334,0,189,120,2020-03-14 19:24:55.661
法国,法国,3661,0,12,79,2020-03-14 19:24:55.661
美国,美国,2084,0,10,41,2020-03-14 19:24:55.661
丹麦,丹麦,801,0,1,0,2020-03-14 19:24:55.661
英国,英国,798,0,8,6,2020-03-14 19:24:55.661
瑞典,瑞典,775,0,0,8,2020-03-14 19:24:55.661
挪威,挪威,750,0,0,0,2020-03-14 19:24:55.661
日本,日本,731,0,135,19,2020-03-14 19:24:55.661
奥地利,奥地利,504,0,6,1,2020-03-14 19:24:55.661
卡塔尔,卡塔尔,320,0,0,0,2020-03-14 19:24:55.661
加拿大,加拿大,198,0,4,1,2020-03-14 19:24:55.661
希腊,希腊,190,0,0,1,2020-03-14 19:24:55.661
马来西亚,马来西亚,197,0,32,0,2020-03-14 19:24:55.661
以色列,以色列,143,0,2,0,2020-03-14 19:24:55.661
捷克,捷克,141,0,0,0,2020-03-14 19:24:55.661
斯洛文尼亚,斯洛文尼亚,141,0,0,0,2020-03-14 19:24:55.661
冰岛,冰岛,128,0,0,0,2020-03-14 19:24:55.661
科威特,科威特,100,0,0,0,2020-03-14 19:24:55.661
巴西,巴西,98,0,0,0,2020-03-14 19:24:55.661
印度尼西亚,印度尼西亚,96,0,2,1,2020-03-14 19:24:55.661
菲律宾,菲律宾,98,0,1,6,2020-03-14 19:24:55.661
爱尔兰,爱尔兰,90,0,0,1,2020-03-14 19:24:55.661
沙特阿拉伯,沙特阿拉伯,86,0,1,0,2020-03-14 19:24:55.661
印度,印度,83,0,3,0,2020-03-14 19:24:55.661
埃及,埃及,93,0,21,2,2020-03-14 19:24:55.661
爱沙尼亚,爱沙尼亚,68,0,0,0,2020-03-14 19:24:55.661
波兰,波兰,68,0,0,0,2020-03-14 19:24:55.661
圣马力诺,圣马力诺,73,0,2,5,2020-03-14 19:24:55.661
伊拉克,伊拉克,93,0,24,9,2020-03-14 19:24:55.661
泰国,泰国,82,0,34,1,2020-03-14 19:24:55.661
俄罗斯,俄罗斯,47,0,3,0,2020-03-14 19:24:55.661
智利,智利,43,0,0,0,2020-03-14 19:24:55.661
塞尔维亚,塞尔维亚,41,0,0,0,2020-03-14 19:24:55.661
克罗地亚,克罗地亚,37,0,0,0,2020-03-14 19:24:55.661
巴勒斯坦,巴勒斯坦,35,0,0,0,2020-03-14 19:24:55.661
巴拿马,巴拿马,36,0,0,1,2020-03-14 19:24:55.661
越南,越南,49,0,16,0,2020-03-14 19:24:55.661
斯洛伐克,斯洛伐克,32,0,0,0,2020-03-14 19:24:55.661
阿根廷,阿根廷,34,0,1,2,2020-03-14 19:24:55.661
保加利亚,保加利亚,30,0,0,0,2020-03-14 19:24:55.661
巴基斯坦,巴基斯坦,29,0,1,0,2020-03-14 19:24:55.661
秘鲁,秘鲁,28,0,0,0,2020-03-14 19:24:55.661
墨西哥,墨西哥,26,0,1,0,2020-03-14 19:24:55.661
厄瓜多尔,厄瓜多尔,23,0,0,1,2020-03-14 19:24:55.661
塞内加尔,塞内加尔,21,0,2,0,2020-03-14 19:24:55.661
拉脱维亚,拉脱维亚,18,0,0,0,2020-03-14 19:24:55.661
匈牙利,匈牙利,19,0,1,0,2020-03-14 19:24:55.661
阿尔及利亚,阿尔及利亚,27,0,10,2,2020-03-14 19:24:55.661
北马其顿,北马其顿,13,0,0,0,2020-03-14 19:24:55.661
亚美尼亚,亚美尼亚,13,0,0,0,2020-03-14 19:24:55.661
哥伦比亚,哥伦比亚,13,0,0,0,2020-03-14 19:24:55.661
阿曼,阿曼,20,0,9,0,2020-03-14 19:24:55.661
阿富汗,阿富汗,10,0,0,0,2020-03-14 19:24:55.661
摩尔多瓦,摩尔多瓦,8,0,0,0,2020-03-14 19:24:55.661
立陶宛,立陶宛,6,0,0,0,2020-03-14 19:24:55.661
新西兰,新西兰,6,0,0,0,2020-03-14 19:24:55.661
巴拉圭,巴拉圭,6,0,0,0,2020-03-14 19:24:55.661
哈萨克斯坦,哈萨克斯坦,6,0,0,0,2020-03-14 19:24:55.661
斯里兰卡,斯里兰卡,6,0,1,0,2020-03-14 19:24:55.661
摩洛哥,摩洛哥,7,0,0,2,2020-03-14 19:24:55.661
土耳其,土耳其,5,0,0,0,2020-03-14 19:24:55.661
法属圭亚那,法属圭亚那,5,0,0,0,2020-03-14 19:24:55.661
乌拉圭,乌拉圭,4,0,0,0,2020-03-14 19:24:55.661
喀麦隆,喀麦隆,3,0,0,0,2020-03-14 19:24:55.661
马提尼克,马提尼克,3,0,0,0,2020-03-14 19:24:55.661
留尼汪,留尼汪,3,0,0,0,2020-03-14 19:24:55.661
圣马丁岛,圣马丁岛,2,0,0,0,2020-03-14 19:24:55.661
法罗群岛,法罗群岛,2,0,0,0,2020-03-14 19:24:55.661
委内瑞拉,委内瑞拉,2,0,0,0,2020-03-14 19:24:55.661
泽西岛,泽西岛,2,0,0,0,2020-03-14 19:24:55.661
圣巴泰勒米,圣巴泰勒米,1,0,0,0,2020-03-14 19:24:55.661
直布罗陀,直布罗陀,1,0,0,0,2020-03-14 19:24:55.661
根西岛,根西岛,1,0,0,0,2020-03-14 19:24:55.661
法属波利尼西亚,法属波利尼西亚,1,0,0,0,2020-03-14 19:24:55.661
危地马拉,危地马拉,1,0,0,0,2020-03-14 19:24:55.661
苏里南,苏里南,1,0,0,0,2020-03-14 19:24:55.661
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0,0,0,2020-03-14 19:24:55.661
约旦,约旦,1,0,1,0,2020-03-14 19:24:55.661
苏丹,苏丹,1,0,0,1,2020-03-14 19:24:55.661
湖北省,中国,67790,0,52960,3075,2020-03-14 17:58:00.660
印度尼西亚,印度尼西亚,96,0,2,1,2020-03-14 17:56:54.909
巴基斯坦,巴基斯坦,29,0,1,0,2020-03-14 17:56:54.909
美国,美国,2084,0,10,41,2020-03-14 17:53:32.813
日本,日本,731,0,135,19,2020-03-14 17:50:12.544
菲律宾,菲律宾,98,0,1,6,2020-03-14 17:50:12.544
印度,印度,83,0,3,0,2020-03-14 17:50:12.544
泰国,泰国,82,0,34,1,2020-03-14 17:50:12.544
俄罗斯,俄罗斯,47,0,3,0,2020-03-14 17:50:12.544
塞尔维亚,塞尔维亚,41,0,0,0,2020-03-14 17:50:12.544
克罗地亚,克罗地亚,37,0,0,0,2020-03-14 17:50:12.544
越南,越南,49,0,16,0,2020-03-14 17:50:12.544
阿尔及利亚,阿尔及利亚,27,0,10,2,2020-03-14 17:50:12.544
北马其顿,北马其顿,13,0,0,0,2020-03-14 17:50:12.544
亚美尼亚,亚美尼亚,13,0,0,0,2020-03-14 17:50:12.544
阿富汗,阿富汗,10,0,0,0,2020-03-14 17:50:12.544
哈萨克斯坦,哈萨克斯坦,6,0,0,0,2020-03-14 17:50:12.544
喀麦隆,喀麦隆,3,0,0,0,2020-03-14 17:50:12.544
湖北省,中国,67790,0,52962,3075,2020-03-14 17:49:06.329
宁夏回族自治区,中国,75,0,73,0,2020-03-14 17:49:06.329
河南省,中国,1273,0,1250,22,2020-03-14 17:49:06.329
圣马丁岛,圣马丁岛,2,0,0,0,2020-03-14 17:49:06.329
湖北省,中国,67790,0,52959,3075,2020-03-14 16:54:11.267
湖南省,中国,1018,0,1014,4,2020-03-14 16:25:05.688
台湾,中国,53,0,20,1,2020-03-14 15:09:24.950
上海市,中国,352,0,324,3,2020-03-14 15:07:11.495
美国,美国,2084,0,10,39,2020-03-14 12:26:38.867
英国,英国,798,0,8,6,2020-03-14 12:26:38.867
日本,日本,725,0,135,19,2020-03-14 12:26:38.867
以色列,以色列,143,0,2,0,2020-03-14 12:26:38.867
斯洛文尼亚,斯洛文尼亚,141,0,0,0,2020-03-14 12:26:38.867
科威特,科威特,100,0,0,0,2020-03-14 12:26:38.867
巴拉圭,巴拉圭,6,0,0,0,2020-03-14 12:26:38.867
摩洛哥,摩洛哥,7,0,0,2,2020-03-14 12:26:38.867
四川省,中国,539,0,511,3,2020-03-14 12:23:21.810
山东省,中国,760,0,741,7,2020-03-14 12:23:21.810
湖南省,中国,1018,0,1012,4,2020-03-14 12:13:25.720
意大利,意大利,17660,0,1439,1266,2020-03-14 12:13:25.720
韩国,韩国,8086,0,510,72,2020-03-14 12:13:25.720
伊朗,伊朗,11364,0,3529,514,2020-03-14 12:13:25.720
西班牙,西班牙,4334,0,189,120,2020-03-14 12:13:25.720
法国,法国,3661,0,12,79,2020-03-14 12:13:25.720
德国,德国,3117,0,14,7,2020-03-14 12:13:25.720
美国,美国,1635,0,10,39,2020-03-14 12:13:25.720
瑞士,瑞士,1009,0,3,4,2020-03-14 12:13:25.720
丹麦,丹麦,801,0,1,0,2020-03-14 12:13:25.720
荷兰,荷兰,804,0,0,5,2020-03-14 12:13:25.720
瑞典,瑞典,775,0,0,8,2020-03-14 12:13:25.720
挪威,挪威,750,0,0,0,2020-03-14 12:13:25.720
英国,英国,590,0,8,6,2020-03-14 12:13:25.720
日本,日本,711,0,135,19,2020-03-14 12:13:25.720
比利时,比利时,556,0,1,3,2020-03-14 12:13:25.720
奥地利,奥地利,504,0,6,1,2020-03-14 12:13:25.720
卡塔尔,卡塔尔,320,0,0,0,2020-03-14 12:13:25.720
钻石公主号邮轮,钻石公主号邮轮,697,0,427,7,2020-03-14 12:13:25.720
加拿大,加拿大,198,0,4,1,2020-03-14 12:13:25.720
希腊,希腊,190,0,0,1,2020-03-14 12:13:25.720
巴林,巴林,210,0,35,0,2020-03-14 12:13:25.720
马来西亚,马来西亚,197,0,32,0,2020-03-14 12:13:25.720
芬兰,芬兰,155,0,1,0,2020-03-14 12:13:25.720
捷克,捷克,141,0,0,0,2020-03-14 12:13:25.720
冰岛,冰岛,128,0,0,0,2020-03-14 12:13:25.720
以色列,以色列,126,0,2,0,2020-03-14 12:13:25.720
新加坡,新加坡,200,0,82,0,2020-03-14 12:13:25.720
澳大利亚,澳大利亚,144,0,24,3,2020-03-14 12:13:25.720
巴西,巴西,98,0,0,0,2020-03-14 12:13:25.720
爱尔兰,爱尔兰,90,0,0,1,2020-03-14 12:13:25.720
斯洛文尼亚,斯洛文尼亚,89,0,0,0,2020-03-14 12:13:25.720
沙特阿拉伯,沙特阿拉伯,86,0,1,0,2020-03-14 12:13:25.720
科威特,科威特,80,0,0,0,2020-03-14 12:13:25.720
印度,印度,81,0,3,0,2020-03-14 12:13:25.720
黎巴嫩,黎巴嫩,77,0,1,3,2020-03-14 12:13:25.720
埃及,埃及,93,0,21,2,2020-03-14 12:13:25.720
爱沙尼亚,爱沙尼亚,68,0,0,0,2020-03-14 12:13:25.720
波兰,波兰,68,0,0,0,2020-03-14 12:13:25.720
罗马尼亚,罗马尼亚,70,0,3,0,2020-03-14 12:13:25.720
圣马力诺,圣马力诺,73,0,2,5,2020-03-14 12:13:25.720
印度尼西亚,印度尼西亚,69,0,2,1,2020-03-14 12:13:25.720
阿联酋,阿联酋,85,0,20,0,2020-03-14 12:13:25.720
伊拉克,伊拉克,93,0,24,9,2020-03-14 12:13:25.720
葡萄牙,葡萄牙,59,0,0,0,2020-03-14 12:13:25.720
菲律宾,菲律宾,64,0,1,6,2020-03-14 12:13:25.720
智利,智利,43,0,0,0,2020-03-14 12:13:25.720
俄罗斯,俄罗斯,45,0,3,0,2020-03-14 12:13:25.720
泰国,泰国,75,0,34,1,2020-03-14 12:13:25.720
文莱,文莱,36,0,0,0,2020-03-14 12:13:25.720
巴勒斯坦,巴勒斯坦,35,0,0,0,2020-03-14 12:13:25.720
塞尔维亚,塞尔维亚,35,0,0,0,2020-03-14 12:13:25.720
巴拿马,巴拿马,36,0,0,1,2020-03-14 12:13:25.720
阿尔巴尼亚,阿尔巴尼亚,33,0,0,0,2020-03-14 12:13:25.720
斯洛伐克,斯洛伐克,32,0,0,0,2020-03-14 12:13:25.720
越南,越南,47,0,16,0,2020-03-14 12:13:25.720
克罗地亚,克罗地亚,31,0,0,0,2020-03-14 12:13:25.720
阿根廷,阿根廷,34,0,1,2,2020-03-14 12:13:25.720
保加利亚,保加利亚,30,0,0,0,2020-03-14 12:13:25.720
秘鲁,秘鲁,28,0,0,0,2020-03-14 12:13:25.720
巴基斯坦,巴基斯坦,28,0,1,0,2020-03-14 12:13:25.720
墨西哥,墨西哥,26,0,1,0,2020-03-14 12:13:25.720
格鲁吉亚,格鲁吉亚,25,0,0,0,2020-03-14 12:13:25.720
南非,南非,24,0,0,0,2020-03-14 12:13:25.720
厄瓜多尔,厄瓜多尔,23,0,0,1,2020-03-14 12:13:25.720
哥斯达黎加,哥斯达黎加,22,0,0,0,2020-03-14 12:13:25.720
塞内加尔,塞内加尔,21,0,2,0,2020-03-14 12:13:25.720
拉脱维亚,拉脱维亚,18,0,0,0,2020-03-14 12:13:25.720
匈牙利,匈牙利,19,0,1,0,2020-03-14 12:13:25.720
阿塞拜疆,阿塞拜疆,19,0,3,1,2020-03-14 12:13:25.720
阿尔及利亚,阿尔及利亚,26,0,10,2,2020-03-14 12:13:25.720
塞浦路斯,塞浦路斯,14,0,0,0,2020-03-14 12:13:25.720
突尼斯,突尼斯,13,0,0,0,2020-03-14 12:13:25.720
波黑,波黑,13,0,0,0,2020-03-14 12:13:25.720
哥伦比亚,哥伦比亚,13,0,0,0,2020-03-14 12:13:25.720
阿曼,阿曼,20,0,9,0,2020-03-14 12:13:25.720
白俄罗斯,白俄罗斯,12,0,2,0,2020-03-14 12:13:25.720
北马其顿,北马其顿,9,0,0,0,2020-03-14 12:13:25.720
马尔代夫,马尔代夫,9,0,0,0,2020-03-14 12:13:25.720
摩尔多瓦,摩尔多瓦,8,0,0,0,2020-03-14 12:13:25.720
阿富汗,阿富汗,7,0,0,0,2020-03-14 12:13:25.720
卢森堡,卢森堡,7,0,0,0,2020-03-14 12:13:25.720
立陶宛,立陶宛,6,0,0,0,2020-03-14 12:13:25.720
新西兰,新西兰,6,0,0,0,2020-03-14 12:13:25.720
马耳他,马耳他,6,0,0,0,2020-03-14 12:13:25.720
斯里兰卡,斯里兰卡,6,0,1,0,2020-03-14 12:13:25.720
土耳其,土耳其,5,0,0,0,2020-03-14 12:13:25.720
法属圭亚那,法属圭亚那,5,0,0,0,2020-03-14 12:13:25.720
柬埔寨,柬埔寨,5,0,1,0,2020-03-14 12:13:25.720
亚美尼亚,亚美尼亚,4,0,0,0,2020-03-14 12:13:25.720
摩洛哥,摩洛哥,6,0,0,2,2020-03-14 12:13:25.720
古巴,古巴,4,0,0,0,2020-03-14 12:13:25.720
哈萨克斯坦,哈萨克斯坦,4,0,0,0,2020-03-14 12:13:25.720
乌拉圭,乌拉圭,4,0,0,0,2020-03-14 12:13:25.720
乌克兰,乌克兰,3,0,0,0,2020-03-14 12:13:25.720
孟加拉国,孟加拉国,3,0,0,0,2020-03-14 12:13:25.720
马提尼克,马提尼克,3,0,0,0,2020-03-14 12:13:25.720
摩纳哥,摩纳哥,2,0,0,0,2020-03-14 12:13:25.720
巴拉圭,巴拉圭,2,0,0,0,2020-03-14 12:13:25.720
布基纳法索,布基纳法索,2,0,0,0,2020-03-14 12:13:25.720
刚果（金）,刚果（金）,2,0,0,0,2020-03-14 12:13:25.720
玻利维亚,玻利维亚,2,0,0,0,2020-03-14 12:13:25.720
洪都拉斯,洪都拉斯,2,0,0,0,2020-03-14 12:13:25.720
加纳,加纳,2,0,0,0,2020-03-14 12:13:25.720
圣马丁岛,圣马丁岛,2,0,0,0,2020-03-14 12:13:25.720
法罗群岛,法罗群岛,2,0,0,0,2020-03-14 12:13:25.720
委内瑞拉,委内瑞拉,2,0,0,0,2020-03-14 12:13:25.720
安道尔,安道尔,2,0,1,0,2020-03-14 12:13:25.720
蒙古,蒙古,1,0,0,0,2020-03-14 12:13:25.720
牙买加,牙买加,1,0,0,0,2020-03-14 12:13:25.720
科特迪瓦,科特迪瓦,1,0,0,0,2020-03-14 12:13:25.720
特立尼达和多巴哥,特立尼达和多巴哥,1,0,0,0,2020-03-14 12:13:25.720
加蓬,加蓬,1,0,0,0,2020-03-14 12:13:25.720
肯尼亚,肯尼亚,1,0,0,0,2020-03-14 12:13:25.720
圣巴泰勒米,圣巴泰勒米,1,0,0,0,2020-03-14 12:13:25.720
直布罗陀,直布罗陀,1,0,0,0,2020-03-14 12:13:25.720
根西岛,根西岛,1,0,0,0,2020-03-14 12:13:25.720
法属波利尼西亚,法属波利尼西亚,1,0,0,0,2020-03-14 12:13:25.720
埃塞俄比亚,埃塞俄比亚,1,0,0,0,2020-03-14 12:13:25.720
危地马拉,危地马拉,1,0,0,0,2020-03-14 12:13:25.720
苏里南,苏里南,1,0,0,0,2020-03-14 12:13:25.720
约旦,约旦,1,0,1,0,2020-03-14 12:13:25.720
圭亚那,圭亚那,1,0,0,1,2020-03-14 12:13:25.720
苏丹,苏丹,1,0,0,1,2020-03-14 12:13:25.720
加拿大,加拿大,198,0,4,1,2020-03-14 11:34:59.673
马来西亚,马来西亚,197,0,32,0,2020-03-14 11:34:59.673
捷克,捷克,141,0,0,0,2020-03-14 11:34:59.673
波兰,波兰,68,0,0,0,2020-03-14 11:34:59.673
菲律宾,菲律宾,64,0,1,6,2020-03-14 11:34:59.673
智利,智利,43,0,0,0,2020-03-14 11:34:59.673
巴拿马,巴拿马,36,0,0,1,2020-03-14 11:34:59.673
斯洛伐克,斯洛伐克,32,0,0,0,2020-03-14 11:34:59.673
阿根廷,阿根廷,34,0,1,2,2020-03-14 11:34:59.673
墨西哥,墨西哥,26,0,1,0,2020-03-14 11:34:59.673
新西兰,新西兰,6,0,0,0,2020-03-14 11:34:59.673
乌拉圭,乌拉圭,4,0,0,0,2020-03-14 11:34:59.673
苏里南,苏里南,1,0,0,0,2020-03-14 11:34:59.673
甘肃省,中国,129,0,89,2,2020-03-14 11:05:20.567
