provinceName,countryName,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
蒙古,蒙古,30,0,5,0,2020-04-17 13:12:37.519
安提瓜和巴布达,安提瓜和巴布达,23,0,0,2,2020-04-17 13:12:37.519
津巴布韦,津巴布韦,24,0,2,3,2020-04-17 13:12:37.519
赞比亚共和国,赞比亚共和国,48,0,30,2,2020-04-17 13:12:37.519
贝宁,贝宁,35,0,18,1,2020-04-17 13:12:37.519
伯利兹,伯利兹,18,0,0,2,2020-04-17 13:12:37.519
尼泊尔,尼泊尔,16,0,1,0,2020-04-17 13:12:37.519
塞拉利昂,塞拉利昂,15,0,0,0,2020-04-17 13:12:37.519
圣其茨和尼维斯,圣其茨和尼维斯,14,0,0,0,2020-04-17 13:12:37.519
安哥拉,安哥拉,19,0,5,2,2020-04-17 13:12:37.519
中非共和国,中非共和国,12,0,0,0,2020-04-17 13:12:37.519
北马里亚纳群岛联邦,北马里亚纳群岛联邦,13,0,0,2,2020-04-17 13:12:37.519
蒙特塞拉特,蒙特塞拉特,11,0,0,0,2020-04-17 13:12:37.519
福克兰群岛,福克兰群岛,11,0,0,0,2020-04-17 13:12:37.519
特克斯和凯科斯群岛,特克斯和凯科斯群岛,10,0,0,1,2020-04-17 13:12:37.519
斯威士兰,斯威士兰,17,0,8,1,2020-04-17 13:12:37.519
马尔代夫,马尔代夫,23,0,16,0,2020-04-17 13:12:37.519
东帝汶,东帝汶,6,0,0,0,2020-04-17 13:12:37.519
荷兰加勒比地区,荷兰加勒比地区,4,0,0,0,2020-04-17 13:12:37.519
中国,中国,84149,0,77635,4642,2020-04-17 12:37:37.694
中国,中国,84149,0,78635,4642,2020-04-17 12:34:26.472
湖北省,中国,68128,0,63487,4512,2020-04-17 12:28:02.538
湖北省,中国,68128,0,64452,4512,2020-04-17 11:30:42.707
美国,美国,671151,0,56017,33268,2020-04-17 11:30:42.707
德国,德国,133830,0,81800,3868,2020-04-17 11:30:42.707
巴西,巴西,30683,0,14026,1947,2020-04-17 11:30:42.707
爱尔兰,爱尔兰,13271,0,62,487,2020-04-17 11:30:42.707
印度,印度,13387,0,1749,437,2020-04-17 11:30:42.707
以色列,以色列,12758,0,2818,142,2020-04-17 11:30:42.707
瑞士,瑞士,26588,0,15900,1281,2020-04-17 11:30:42.707
厄瓜多尔,厄瓜多尔,7858,0,501,388,2020-04-17 11:30:42.707
罗马尼亚,罗马尼亚,7707,0,1357,387,2020-04-17 11:30:42.707
奥地利,奥地利,14475,0,8986,410,2020-04-17 11:30:42.707
乌克兰,乌克兰,4162,0,186,116,2020-04-17 11:30:42.707
丹麦,丹麦,6879,0,2748,321,2020-04-17 11:30:42.707
多米尼加,多米尼加,3614,0,0,189,2020-04-17 11:30:42.707
哥伦比亚,哥伦比亚,3105,0,85,131,2020-04-17 11:30:42.707
希腊,希腊,2207,0,19,102,2020-04-17 11:30:42.707
阿根廷,阿根廷,2669,0,631,122,2020-04-17 11:30:42.707
孟加拉国,孟加拉国,1231,0,42,50,2020-04-17 11:30:42.707
斯洛文尼亚,斯洛文尼亚,1269,0,174,61,2020-04-17 11:30:42.707
波多黎各,波多黎各,974,0,0,51,2020-04-17 11:30:42.707
立陶宛,立陶宛,1128,0,178,31,2020-04-17 11:30:42.707
北马其顿,北马其顿,1081,0,121,46,2020-04-17 11:30:42.707
中国,中国,84149,0,78600,4642,2020-04-17 11:30:42.707
突尼斯,突尼斯,822,0,0,37,2020-04-17 11:30:42.707
保加利亚,保加利亚,800,0,3,38,2020-04-17 11:30:42.707
安道尔,安道尔,682,0,177,33,2020-04-17 11:30:42.707
新西兰,新西兰,1086,4,816,9,2020-04-17 11:30:42.707
毛里求斯,毛里求斯,324,0,81,9,2020-04-17 11:30:42.707
阿尔巴尼亚,阿尔巴尼亚,518,0,277,26,2020-04-17 11:30:42.707
泽西岛,泽西岛,217,0,0,6,2020-04-17 11:30:42.707
委内瑞拉,委内瑞拉,193,0,0,9,2020-04-17 11:30:42.707
危地马拉,危地马拉,180,0,0,5,2020-04-17 11:30:42.707
肯尼亚,肯尼亚,234,0,53,11,2020-04-17 11:30:42.707
马提尼克,马提尼克,158,0,0,8,2020-04-17 11:30:42.707
巴拉圭,巴拉圭,174,0,30,8,2020-04-17 11:30:42.707
刚果（布）,刚果（布）,117,0,11,5,2020-04-17 11:30:42.707
牙买加,牙买加,105,0,0,5,2020-04-17 11:30:42.707
北京市,中国,593,164,509,8,2020-04-17 10:49:18.209
浙江省,中国,1268,3,1246,1,2020-04-17 10:49:18.209
美国,美国,667225,0,54378,32868,2020-04-17 10:49:18.209
意大利,意大利,168941,0,40164,22170,2020-04-17 10:49:18.209
英国,英国,103093,0,344,13729,2020-04-17 10:49:18.209
西班牙,西班牙,182816,0,74797,19130,2020-04-17 10:49:18.209
土耳其,土耳其,74193,0,7089,1643,2020-04-17 10:49:18.209
法国,法国,108847,0,32812,17920,2020-04-17 10:49:18.209
德国,德国,130450,0,77000,3569,2020-04-17 10:49:18.209
加拿大,加拿大,30106,0,2770,1195,2020-04-17 10:49:18.209
荷兰,荷兰,29214,0,291,3315,2020-04-17 10:49:18.209
俄罗斯,俄罗斯,27938,0,2304,232,2020-04-17 10:49:18.209
比利时,比利时,34809,0,7526,4857,2020-04-17 10:49:18.209
伊朗,伊朗,77995,0,52229,4869,2020-04-17 10:49:18.209
葡萄牙,葡萄牙,18841,0,493,629,2020-04-17 10:49:18.209
巴西,巴西,30425,0,14026,1924,2020-04-17 10:49:18.209
爱尔兰,爱尔兰,13271,0,62,487,2020-04-17 10:49:18.209
瑞典,瑞典,12540,0,17,1333,2020-04-17 10:49:18.209
印度,印度,12759,0,1515,420,2020-04-17 10:49:18.209
以色列,以色列,12758,0,2624,142,2020-04-17 10:49:18.209
瑞士,瑞士,26480,0,15400,1274,2020-04-17 10:49:18.209
日本,日本,9296,0,404,190,2020-04-17 10:49:18.209
秘鲁,秘鲁,10303,0,1798,230,2020-04-17 10:49:18.209
厄瓜多尔,厄瓜多尔,7858,0,501,388,2020-04-17 10:49:18.209
波兰,波兰,7918,0,774,314,2020-04-17 10:49:18.209
挪威,挪威,6848,0,0,152,2020-04-17 10:49:18.209
奥地利,奥地利,14370,0,7633,393,2020-04-17 10:49:18.209
澳大利亚,澳大利亚,6468,0,119,63,2020-04-17 10:49:18.209
罗马尼亚,罗马尼亚,7707,0,1357,387,2020-04-17 10:49:18.209
墨西哥,墨西哥,6297,0,1,486,2020-04-17 10:49:18.209
智利,智利,8807,0,3229,105,2020-04-17 10:49:18.209
巴基斯坦,巴基斯坦,6919,0,1446,128,2020-04-17 10:49:18.209
沙特阿拉伯,沙特阿拉伯,6380,0,990,83,2020-04-17 10:49:18.209
捷克,捷克,6359,0,972,169,2020-04-17 10:49:18.209
菲律宾,菲律宾,5660,0,435,362,2020-04-17 10:49:18.209
塞尔维亚,塞尔维亚,5318,0,443,108,2020-04-17 10:49:18.209
阿联酋,阿联酋,5825,0,1095,35,2020-04-17 10:49:18.209
印度尼西亚,印度尼西亚,5516,0,548,496,2020-04-17 10:49:18.209
白俄罗斯,白俄罗斯,4204,0,169,40,2020-04-17 10:49:18.209
乌克兰,乌克兰,4162,0,186,116,2020-04-17 10:49:18.209
丹麦,丹麦,6879,0,2748,321,2020-04-17 10:49:18.209
新加坡,新加坡,4427,0,683,10,2020-04-17 10:49:18.209
巴拿马,巴拿马,3574,0,4,95,2020-04-17 10:49:18.209
多米尼加,多米尼加,3614,0,0,189,2020-04-17 10:49:18.209
卡塔尔,卡塔尔,3711,0,406,7,2020-04-17 10:49:18.209
芬兰,芬兰,3369,0,10,75,2020-04-17 10:49:18.209
卢森堡,卢森堡,3444,0,241,69,2020-04-17 10:49:18.209
哥伦比亚,哥伦比亚,3105,0,85,131,2020-04-17 10:49:18.209
韩国,韩国,10635,0,7829,230,2020-04-17 10:49:18.209
马来西亚,马来西亚,5182,0,2766,84,2020-04-17 10:49:18.209
希腊,希腊,2207,0,19,102,2020-04-17 10:49:18.209
阿根廷,阿根廷,2669,0,631,122,2020-04-17 10:49:18.209
摩洛哥,摩洛哥,2283,0,249,130,2020-04-17 10:49:18.209
埃及,埃及,2673,0,596,196,2020-04-17 10:49:18.209
摩尔多瓦,摩尔多瓦,2154,0,235,53,2020-04-17 10:49:18.209
南非,南非,2605,0,903,48,2020-04-17 10:49:18.209
匈牙利,匈牙利,1652,0,199,142,2020-04-17 10:49:18.209
科威特,科威特,1524,0,225,3,2020-04-17 10:49:18.209
爱沙尼亚,爱沙尼亚,1434,0,117,36,2020-04-17 10:49:18.209
乌兹别克斯坦,乌兹别克斯坦,1349,0,85,4,2020-04-17 10:49:18.209
克罗地亚,克罗地亚,1791,0,529,35,2020-04-17 10:49:18.209
哈萨克斯坦,哈萨克斯坦,1295,0,138,16,2020-04-17 10:49:18.209
孟加拉国,孟加拉国,1231,0,42,50,2020-04-17 10:49:18.209
阿尔及利亚,阿尔及利亚,2268,0,783,348,2020-04-17 10:49:18.209
斯洛文尼亚,斯洛文尼亚,1269,0,174,61,2020-04-17 10:49:18.209
泰国,泰国,2672,0,1593,46,2020-04-17 10:49:18.209
巴林,巴林,1698,0,703,7,2020-04-17 10:49:18.209
波多黎各,波多黎各,974,0,0,51,2020-04-17 10:49:18.209
立陶宛,立陶宛,1128,0,178,31,2020-04-17 10:49:18.209
北马其顿,北马其顿,1081,0,121,46,2020-04-17 10:49:18.209
波黑,波黑,1159,0,275,44,2020-04-17 10:49:18.209
阿曼,阿曼,1019,0,176,4,2020-04-17 10:49:18.209
亚美尼亚,亚美尼亚,1135,0,297,18,2020-04-17 10:49:18.209
阿塞拜疆,阿塞拜疆,1283,0,460,15,2020-04-17 10:49:18.209
斯洛伐克,斯洛伐克,977,0,167,8,2020-04-17 10:49:18.209
古巴,古巴,814,0,0,24,2020-04-17 10:49:18.209
突尼斯,突尼斯,822,0,0,37,2020-04-17 10:49:18.209
保加利亚,保加利亚,800,0,3,38,2020-04-17 10:49:18.209
阿富汗,阿富汗,794,0,40,29,2020-04-17 10:49:18.209
塞浦路斯,塞浦路斯,735,0,0,17,2020-04-17 10:49:18.209
喀麦隆,喀麦隆,855,0,130,17,2020-04-17 10:49:18.209
哥斯达黎加,哥斯达黎加,618,0,0,3,2020-04-17 10:49:18.209
拉脱维亚,拉脱维亚,675,0,57,5,2020-04-17 10:49:18.209
冰岛,冰岛,1739,0,1144,8,2020-04-17 10:49:18.209
黎巴嫩,黎巴嫩,663,0,85,21,2020-04-17 10:49:18.209
加纳,加纳,641,0,83,8,2020-04-17 10:49:18.209
吉布提,吉布提,591,0,73,2,2020-04-17 10:49:18.209
伊拉克,伊拉克,1434,0,856,80,2020-04-17 10:49:18.209
科特迪瓦,科特迪瓦,688,0,193,6,2020-04-17 10:49:18.209
尼日尔,尼日尔,609,0,105,15,2020-04-17 10:49:18.209
安道尔,安道尔,682,0,177,33,2020-04-17 10:49:18.209
吉尔吉斯斯坦,吉尔吉斯斯坦,466,0,67,5,2020-04-17 10:49:18.209
留尼旺,留尼旺,391,0,0,0,2020-04-17 10:49:18.209
洪都拉斯,洪都拉斯,419,0,0,31,2020-04-17 10:49:18.209
玻利维亚,玻利维亚,397,0,0,28,2020-04-17 10:49:18.209
几内亚,几内亚,404,0,41,1,2020-04-17 10:49:18.209
圣马力诺,圣马力诺,393,0,2,36,2020-04-17 10:49:18.209
马耳他,马耳他,399,0,44,3,2020-04-17 10:49:18.209
新西兰,新西兰,1084,4,770,9,2020-04-17 10:49:18.209
尼日利亚,尼日利亚,442,0,152,13,2020-04-17 10:49:18.209
格鲁吉亚,格鲁吉亚,336,0,74,3,2020-04-17 10:49:18.209
布基纳法索,布基纳法索,546,0,257,32,2020-04-17 10:49:18.209
马恩岛,马恩岛,254,0,0,2,2020-04-17 10:49:18.209
巴勒斯坦,巴勒斯坦,308,0,62,2,2020-04-17 10:49:18.209
刚果（金）,刚果（金）,287,0,25,23,2020-04-17 10:49:18.209
黑山,黑山,294,0,55,4,2020-04-17 10:49:18.209
毛里求斯,毛里求斯,324,0,81,9,2020-04-17 10:49:18.209
马约特,马约特,221,0,0,3,2020-04-17 10:49:18.209
根西岛,根西岛,223,0,0,7,2020-04-17 10:49:18.209
阿尔巴尼亚,阿尔巴尼亚,518,0,277,26,2020-04-17 10:49:18.209
泽西岛,泽西岛,217,0,0,6,2020-04-17 10:49:18.209
乌拉圭,乌拉圭,502,0,286,9,2020-04-17 10:49:18.209
委内瑞拉,委内瑞拉,193,0,0,9,2020-04-17 10:49:18.209
法罗群岛,法罗群岛,184,0,0,0,2020-04-17 10:49:18.209
危地马拉,危地马拉,180,0,0,5,2020-04-17 10:49:18.209
肯尼亚,肯尼亚,234,0,53,11,2020-04-17 10:49:18.209
斯里兰卡,斯里兰卡,238,0,63,7,2020-04-17 10:49:18.209
萨尔瓦多,萨尔瓦多,159,0,0,6,2020-04-17 10:49:18.209
马提尼克,马提尼克,158,0,0,8,2020-04-17 10:49:18.209
塞内加尔,塞内加尔,335,0,194,2,2020-04-17 10:49:18.209
瓜德罗普岛,瓜德罗普岛,145,0,0,8,2020-04-17 10:49:18.209
约旦,约旦,402,0,259,7,2020-04-17 10:49:18.209
巴拉圭,巴拉圭,174,0,30,8,2020-04-17 10:49:18.209
关岛,关岛,135,0,0,5,2020-04-17 10:49:18.209
直布罗陀,直布罗陀,129,0,0,1,2020-04-17 10:49:18.209
钻石公主号邮轮,钻石公主号邮轮,712,0,574,12,2020-04-17 10:49:18.209
马里,马里,171,0,34,13,2020-04-17 10:49:18.209
特立尼达和多巴哥,特立尼达和多巴哥,114,0,0,8,2020-04-17 10:49:18.209
刚果（布）,刚果（布）,117,0,11,5,2020-04-17 10:49:18.209
牙买加,牙买加,105,0,0,5,2020-04-17 10:49:18.209
越南,越南,267,0,169,0,2020-04-17 10:49:18.209
法属圭亚那,法属圭亚那,95,0,0,0,2020-04-17 10:49:18.209
阿鲁巴,阿鲁巴,93,0,0,1,2020-04-17 10:49:18.209
加蓬,加蓬,95,0,6,1,2020-04-17 10:49:18.209
缅甸,缅甸,85,0,2,4,2020-04-17 10:49:18.209
卢旺达,卢旺达,138,0,60,0,2020-04-17 10:49:18.209
马达加斯加,马达加斯加,111,0,33,0,2020-04-17 10:49:18.209
坦桑尼亚,坦桑尼亚,94,0,13,4,2020-04-17 10:49:18.209
埃塞俄比亚,埃塞俄比亚,92,0,15,3,2020-04-17 10:49:18.209
柬埔寨,柬埔寨,122,0,50,0,2020-04-17 10:49:18.209
巴巴多斯,巴巴多斯,73,0,0,5,2020-04-17 10:49:18.209
佛得角,佛得角,56,0,1,1,2020-04-17 10:49:18.209
荷属圣马丁,荷属圣马丁,53,0,0,9,2020-04-17 10:49:18.209
圭亚那,圭亚那,57,0,8,6,2020-04-17 10:49:18.209
海地,海地,41,0,0,3,2020-04-17 10:49:18.209
利比亚,利比亚,49,0,11,1,2020-04-17 10:49:18.209
文莱,文莱,136,0,99,1,2020-04-17 10:49:18.209
乌干达,乌干达,55,0,20,0,2020-04-17 10:49:18.209
莫桑比克,莫桑比克,31,0,2,0,2020-04-17 10:49:18.209
乍得,乍得,27,0,0,0,2020-04-17 10:49:18.209
津巴布韦,津巴布韦,24,0,2,3,2020-04-17 10:49:18.209
塞拉利昂,塞拉利昂,15,0,0,0,2020-04-17 10:49:18.209
圣其茨和尼维斯,圣其茨和尼维斯,14,0,0,0,2020-04-17 10:49:18.209
北马里亚纳群岛联邦,北马里亚纳群岛联邦,13,0,0,2,2020-04-17 10:49:18.209
福克兰群岛,福克兰群岛,11,0,0,0,2020-04-17 10:49:18.209
斯威士兰,斯威士兰,17,0,8,1,2020-04-17 10:49:18.209
马尔代夫,马尔代夫,23,0,16,0,2020-04-17 10:49:18.209
内蒙古自治区,中国,193,34,103,1,2020-04-17 10:04:34.130
美国,美国,667225,0,54378,32868,2020-04-17 10:04:34.130
意大利,意大利,168941,0,40164,22170,2020-04-17 10:04:34.130
英国,英国,103093,0,344,13729,2020-04-17 10:04:34.130
西班牙,西班牙,182816,0,74797,19130,2020-04-17 10:04:34.130
土耳其,土耳其,74193,0,7089,1643,2020-04-17 10:04:34.130
法国,法国,108847,0,32812,17920,2020-04-17 10:04:34.130
德国,德国,130450,0,77000,3569,2020-04-17 10:04:34.130
加拿大,加拿大,30106,0,2770,1195,2020-04-17 10:04:34.130
荷兰,荷兰,29214,0,291,3315,2020-04-17 10:04:34.130
俄罗斯,俄罗斯,27938,0,2304,232,2020-04-17 10:04:34.130
比利时,比利时,34809,0,7526,4857,2020-04-17 10:04:34.130
伊朗,伊朗,77995,0,52229,4869,2020-04-17 10:04:34.130
葡萄牙,葡萄牙,18841,0,493,629,2020-04-17 10:04:34.130
巴西,巴西,30425,0,14026,1924,2020-04-17 10:04:34.130
爱尔兰,爱尔兰,13271,0,62,487,2020-04-17 10:04:34.130
瑞典,瑞典,12540,0,17,1333,2020-04-17 10:04:34.130
印度,印度,12759,0,1515,420,2020-04-17 10:04:34.130
以色列,以色列,12758,0,2624,142,2020-04-17 10:04:34.130
瑞士,瑞士,26480,0,15400,1274,2020-04-17 10:04:34.130
日本,日本,9296,0,404,190,2020-04-17 10:04:34.130
秘鲁,秘鲁,10303,0,1798,230,2020-04-17 10:04:34.130
厄瓜多尔,厄瓜多尔,7858,0,501,388,2020-04-17 10:04:34.130
波兰,波兰,7918,0,774,314,2020-04-17 10:04:34.130
挪威,挪威,6848,0,0,152,2020-04-17 10:04:34.130
奥地利,奥地利,14370,0,7633,393,2020-04-17 10:04:34.130
澳大利亚,澳大利亚,6468,0,119,63,2020-04-17 10:04:34.130
罗马尼亚,罗马尼亚,7707,0,1357,387,2020-04-17 10:04:34.130
墨西哥,墨西哥,6297,0,1,486,2020-04-17 10:04:34.130
智利,智利,8807,0,3229,105,2020-04-17 10:04:34.130
巴基斯坦,巴基斯坦,6919,0,1446,128,2020-04-17 10:04:34.130
沙特阿拉伯,沙特阿拉伯,6380,0,990,83,2020-04-17 10:04:34.130
捷克,捷克,6359,0,972,169,2020-04-17 10:04:34.130
菲律宾,菲律宾,5660,0,435,362,2020-04-17 10:04:34.130
塞尔维亚,塞尔维亚,5318,0,443,108,2020-04-17 10:04:34.130
阿联酋,阿联酋,5825,0,1095,35,2020-04-17 10:04:34.130
印度尼西亚,印度尼西亚,5516,0,548,496,2020-04-17 10:04:34.130
白俄罗斯,白俄罗斯,4204,0,169,40,2020-04-17 10:04:34.130
乌克兰,乌克兰,4162,0,186,116,2020-04-17 10:04:34.130
丹麦,丹麦,6879,0,2748,321,2020-04-17 10:04:34.130
新加坡,新加坡,4427,0,683,10,2020-04-17 10:04:34.130
巴拿马,巴拿马,3574,0,4,95,2020-04-17 10:04:34.130
多米尼加,多米尼加,3614,0,0,189,2020-04-17 10:04:34.130
芬兰,芬兰,3369,0,10,75,2020-04-17 10:04:34.130
卢森堡,卢森堡,3444,0,241,69,2020-04-17 10:04:34.130
韩国,韩国,10635,0,7829,230,2020-04-17 10:04:34.130
马来西亚,马来西亚,5182,0,2766,84,2020-04-17 10:04:34.130
希腊,希腊,2207,0,19,102,2020-04-17 10:04:34.130
阿根廷,阿根廷,2669,0,631,122,2020-04-17 10:04:34.130
摩洛哥,摩洛哥,2283,0,249,130,2020-04-17 10:04:34.130
埃及,埃及,2673,0,596,196,2020-04-17 10:04:34.130
摩尔多瓦,摩尔多瓦,2154,0,235,53,2020-04-17 10:04:34.130
南非,南非,2605,0,903,48,2020-04-17 10:04:34.130
匈牙利,匈牙利,1652,0,199,142,2020-04-17 10:04:34.130
科威特,科威特,1524,0,225,3,2020-04-17 10:04:34.130
爱沙尼亚,爱沙尼亚,1434,0,117,36,2020-04-17 10:04:34.130
乌兹别克斯坦,乌兹别克斯坦,1349,0,85,4,2020-04-17 10:04:34.130
克罗地亚,克罗地亚,1791,0,529,35,2020-04-17 10:04:34.130
哈萨克斯坦,哈萨克斯坦,1295,0,138,16,2020-04-17 10:04:34.130
孟加拉国,孟加拉国,1231,0,42,50,2020-04-17 10:04:34.130
阿尔及利亚,阿尔及利亚,2268,0,783,348,2020-04-17 10:04:34.130
斯洛文尼亚,斯洛文尼亚,1269,0,174,61,2020-04-17 10:04:34.130
泰国,泰国,2672,0,1593,46,2020-04-17 10:04:34.130
巴林,巴林,1698,0,703,7,2020-04-17 10:04:34.130
波多黎各,波多黎各,974,0,0,51,2020-04-17 10:04:34.130
立陶宛,立陶宛,1128,0,178,31,2020-04-17 10:04:34.130
北马其顿,北马其顿,1081,0,121,46,2020-04-17 10:04:34.130
波黑,波黑,1159,0,275,44,2020-04-17 10:04:34.130
阿曼,阿曼,1019,0,176,4,2020-04-17 10:04:34.130
亚美尼亚,亚美尼亚,1135,0,297,18,2020-04-17 10:04:34.130
阿塞拜疆,阿塞拜疆,1283,0,460,15,2020-04-17 10:04:34.130
斯洛伐克,斯洛伐克,977,0,167,8,2020-04-17 10:04:34.130
古巴,古巴,814,0,0,24,2020-04-17 10:04:34.130
突尼斯,突尼斯,822,0,0,37,2020-04-17 10:04:34.130
保加利亚,保加利亚,800,0,3,38,2020-04-17 10:04:34.130
阿富汗,阿富汗,794,0,40,29,2020-04-17 10:04:34.130
塞浦路斯,塞浦路斯,735,0,0,17,2020-04-17 10:04:34.130
哥斯达黎加,哥斯达黎加,618,0,0,3,2020-04-17 10:04:34.130
拉脱维亚,拉脱维亚,675,0,57,5,2020-04-17 10:04:34.130
冰岛,冰岛,1739,0,1144,8,2020-04-17 10:04:34.130
黎巴嫩,黎巴嫩,663,0,85,21,2020-04-17 10:04:34.130
加纳,加纳,641,0,83,8,2020-04-17 10:04:34.130
吉布提,吉布提,591,0,73,2,2020-04-17 10:04:34.130
伊拉克,伊拉克,1434,0,856,80,2020-04-17 10:04:34.130
科特迪瓦,科特迪瓦,688,0,193,6,2020-04-17 10:04:34.130
尼日尔,尼日尔,609,0,105,15,2020-04-17 10:04:34.130
安道尔,安道尔,682,0,177,33,2020-04-17 10:04:34.130
吉尔吉斯斯坦,吉尔吉斯斯坦,466,0,67,5,2020-04-17 10:04:34.130
洪都拉斯,洪都拉斯,419,0,0,31,2020-04-17 10:04:34.130
玻利维亚,玻利维亚,397,0,0,28,2020-04-17 10:04:34.130
圣马力诺,圣马力诺,393,0,2,36,2020-04-17 10:04:34.130
新西兰,新西兰,1084,4,770,9,2020-04-17 10:04:34.130
尼日利亚,尼日利亚,442,0,152,13,2020-04-17 10:04:34.130
格鲁吉亚,格鲁吉亚,336,0,74,3,2020-04-17 10:04:34.130
布基纳法索,布基纳法索,546,0,257,32,2020-04-17 10:04:34.130
马恩岛,马恩岛,254,0,0,2,2020-04-17 10:04:34.130
巴勒斯坦,巴勒斯坦,308,0,62,2,2020-04-17 10:04:34.130
刚果（金）,刚果（金）,287,0,25,23,2020-04-17 10:04:34.130
黑山,黑山,294,0,55,4,2020-04-17 10:04:34.130
毛里求斯,毛里求斯,324,0,81,9,2020-04-17 10:04:34.130
马约特,马约特,221,0,0,3,2020-04-17 10:04:34.130
根西岛,根西岛,223,0,0,7,2020-04-17 10:04:34.130
阿尔巴尼亚,阿尔巴尼亚,518,0,277,26,2020-04-17 10:04:34.130
泽西岛,泽西岛,217,0,0,6,2020-04-17 10:04:34.130
乌拉圭,乌拉圭,502,0,286,9,2020-04-17 10:04:34.130
委内瑞拉,委内瑞拉,193,0,0,9,2020-04-17 10:04:34.130
危地马拉,危地马拉,180,0,0,5,2020-04-17 10:04:34.130
肯尼亚,肯尼亚,234,0,53,11,2020-04-17 10:04:34.130
萨尔瓦多,萨尔瓦多,159,0,0,6,2020-04-17 10:04:34.130
马提尼克,马提尼克,158,0,0,8,2020-04-17 10:04:34.130
塞内加尔,塞内加尔,335,0,194,2,2020-04-17 10:04:34.130
约旦,约旦,402,0,259,7,2020-04-17 10:04:34.130
巴拉圭,巴拉圭,174,0,30,8,2020-04-17 10:04:34.130
马里,马里,171,0,34,13,2020-04-17 10:04:34.130
特立尼达和多巴哥,特立尼达和多巴哥,114,0,0,8,2020-04-17 10:04:34.130
牙买加,牙买加,105,0,0,5,2020-04-17 10:04:34.130
法属圭亚那,法属圭亚那,95,0,0,0,2020-04-17 10:04:34.130
阿鲁巴,阿鲁巴,93,0,0,1,2020-04-17 10:04:34.130
加蓬,加蓬,95,0,6,1,2020-04-17 10:04:34.130
缅甸,缅甸,85,0,2,4,2020-04-17 10:04:34.130
卢旺达,卢旺达,138,0,60,0,2020-04-17 10:04:34.130
马达加斯加,马达加斯加,111,0,33,0,2020-04-17 10:04:34.130
坦桑尼亚,坦桑尼亚,94,0,13,4,2020-04-17 10:04:34.130
埃塞俄比亚,埃塞俄比亚,92,0,15,3,2020-04-17 10:04:34.130
巴巴多斯,巴巴多斯,73,0,0,5,2020-04-17 10:04:34.130
佛得角,佛得角,56,0,1,1,2020-04-17 10:04:34.130
荷属圣马丁,荷属圣马丁,53,0,0,9,2020-04-17 10:04:34.130
圭亚那,圭亚那,57,0,8,6,2020-04-17 10:04:34.130
海地,海地,41,0,0,3,2020-04-17 10:04:34.130
利比亚,利比亚,49,0,11,1,2020-04-17 10:04:34.130
乌干达,乌干达,55,0,20,0,2020-04-17 10:04:34.130
莫桑比克,莫桑比克,31,0,2,0,2020-04-17 10:04:34.130
乍得,乍得,27,0,0,0,2020-04-17 10:04:34.130
津巴布韦,津巴布韦,24,0,2,3,2020-04-17 10:04:34.130
塞拉利昂,塞拉利昂,15,0,0,0,2020-04-17 10:04:34.130
圣其茨和尼维斯,圣其茨和尼维斯,14,0,0,0,2020-04-17 10:04:34.130
北马里亚纳群岛联邦,北马里亚纳群岛联邦,13,0,0,2,2020-04-17 10:04:34.130
福克兰群岛,福克兰群岛,11,0,0,0,2020-04-17 10:04:34.130
斯威士兰,斯威士兰,17,0,8,1,2020-04-17 10:04:34.130
马尔代夫,马尔代夫,23,0,16,0,2020-04-17 10:04:34.130
韩国,韩国,10635,0,7829,230,2020-04-17 09:51:47.677
土耳其,土耳其,74193,0,7089,1643,2020-04-17 09:45:25.572
德国,德国,130450,0,77000,3569,2020-04-17 09:45:25.572
加拿大,加拿大,30106,0,2770,1195,2020-04-17 09:45:25.572
葡萄牙,葡萄牙,18841,0,493,629,2020-04-17 09:45:25.572
爱尔兰,爱尔兰,13271,0,62,487,2020-04-17 09:45:25.572
印度,印度,12759,0,1515,420,2020-04-17 09:45:25.572
日本,日本,9296,0,404,190,2020-04-17 09:45:25.572
秘鲁,秘鲁,10303,0,1798,230,2020-04-17 09:45:25.572
波兰,波兰,7918,0,774,314,2020-04-17 09:45:25.572
挪威,挪威,6848,0,0,152,2020-04-17 09:45:25.572
奥地利,奥地利,14370,0,7633,393,2020-04-17 09:45:25.572
巴基斯坦,巴基斯坦,6919,0,1446,128,2020-04-17 09:45:25.572
捷克,捷克,6359,0,972,169,2020-04-17 09:45:25.572
塞尔维亚,塞尔维亚,5318,0,443,108,2020-04-17 09:45:25.572
乌克兰,乌克兰,4162,0,186,116,2020-04-17 09:45:25.572
新加坡,新加坡,4427,0,683,10,2020-04-17 09:45:25.572
巴拿马,巴拿马,3574,0,4,95,2020-04-17 09:45:25.572
芬兰,芬兰,3369,0,10,75,2020-04-17 09:45:25.572
卢森堡,卢森堡,3444,0,241,69,2020-04-17 09:45:25.572
韩国,韩国,10635,0,7829,229,2020-04-17 09:45:25.572
中国,中国,83824,0,78600,3352,2020-04-17 09:45:25.572
摩尔多瓦,摩尔多瓦,2154,0,235,53,2020-04-17 09:45:25.572
南非,南非,2605,0,903,48,2020-04-17 09:45:25.572
爱沙尼亚,爱沙尼亚,1434,0,117,36,2020-04-17 09:45:25.572
克罗地亚,克罗地亚,1791,0,529,35,2020-04-17 09:45:25.572
